Benchmark,InputData,Data,DataID,Kernel,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap,Costs,label
gaussian,592,m,2,Fan2,861156351.8,10.43,50576,1285618553,23.86,39296,23.86,45809.19,4.3,10.05,0.19,0.17,0.19,4.74,4.74,91948697068,23.86,12.41,89.44,3.76,51.27,1.64,0.05,94.83,1,0.05,5.17,14.44,15.93,31.72,31.66,31.66,2167.31,693540,2171.37,694837,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.52,10.19,32,50,111,0x7ff51e200000,0x7ff51e356400,1401856,6,10,1408,0,0,"0.03707759183673469, 0.03698351020408163, 0.03698314285714286, 0.036981387755102055, 0.03698181632653062, 0.036982061224489805, 0.036982469387755096",5
gaussian,592,a,0,Fan1,739087301.6,5.8,4455,1104414683,5.8,4032,0.77,57.05,0.08,41.87,0.24,0,0.25,6.31,6.31,43880952381,0.62,5.8,55.47,0.06,1.43,3.19,0.11,92.69,1,0.07,7.31,28.51,31.07,46.5,43.59,43.59,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.33,17.7,64,100,111,0x7ff51e000000,0x7ff51e156400,1401856,16,9,1536,1372,0,"0.0032993877551020403, 0.004687959183673469, 0.004599183673469389, 0.004675714285714286, 0.004542857142857143, 0.004770204081632654, 0.0046512244897959215",0
gaussian,592,b,1,Fan1,739087301.6,5.8,4455,1104414683,5.8,4032,0.77,57.05,0.08,41.87,0.24,0,0.25,6.31,6.31,43880952381,0.62,5.8,55.47,0.06,1.43,3.19,0.11,92.69,1,0.07,7.31,28.51,31.07,46.5,43.59,43.59,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.33,17.7,64,100,111,0x7ff51e156400,0x7ff51e156d40,2368,0,0,0,0,0,"0.004548163265306123, 0.004438367346938776, 0.00453938775510204, 0.004410204081632653, 0.004489387755102041, 0.004388775510204083, 0.0044122448979591845",0
gaussian,592,m,2,Fan1,739087301.6,5.8,4455,1104414683,5.8,4032,0.77,57.05,0.08,41.87,0.24,0,0.25,6.31,6.31,43880952381,0.62,5.8,55.47,0.06,1.43,3.19,0.11,92.69,1,0.07,7.31,28.51,31.07,46.5,43.59,43.59,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.33,17.7,64,100,111,0x7ff51e200000,0x7ff51e356400,1401856,6,10,1408,0,0,"0.0033079591836734706, 0.00462469387755102, 0.004582244897959184, 0.004563877551020409, 0.004665102040816328, 0.0047579591836734705, 0.004724693877551021",0
gaussian,592,a,0,Fan2,857650162.3,10.47,50553,1280911797,22.22,39424,22.22,44439.2,4.29,8.72,0.19,0.17,0.19,4.87,4.87,91994318182,22.22,10.47,89.39,3.74,50.12,1.68,0.05,94.67,1,0.05,5.33,14.46,15.96,31.65,31.59,31.59,2160.01,691204,2164.07,692504,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.37,9.95,32,50,111,0x7ff51e000000,0x7ff51e156400,1401856,16,9,1536,1372,0,"0.0370769387755102, 0.03698359183673471, 0.03698565306122449, 0.03698267346938776, 0.036980979591836736, 0.03698273469387756, 0.036979408163265295",3
gaussian,592,b,1,Fan2,857650162.3,10.47,50553,1280911797,22.22,39424,22.22,44439.2,4.29,8.72,0.19,0.17,0.19,4.87,4.87,91994318182,22.22,10.47,89.39,3.74,50.12,1.68,0.05,94.67,1,0.05,5.33,14.46,15.96,31.65,31.59,31.59,2160.01,691204,2164.07,692504,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.37,9.95,32,50,111,0x7ff51e156400,0x7ff51e156d40,2368,0,0,0,0,0,"0.03698375510204083, 0.03700567346938776, 0.03699485714285714, 0.03699424489795919, 0.03700320408163265, 0.036993959183673486, 0.036996285714285725",4
gaussian,592,m,2,Fan2,857650162.3,10.47,50553,1280911797,22.22,39424,22.22,44439.2,4.29,8.72,0.19,0.17,0.19,4.87,4.87,91994318182,22.22,10.47,89.39,3.74,50.12,1.68,0.05,94.67,1,0.05,5.33,14.46,15.96,31.65,31.59,31.59,2160.01,691204,2164.07,692504,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.37,9.95,32,50,111,0x7ff51e200000,0x7ff51e356400,1401856,6,10,1408,0,0,"0.03707759183673469, 0.03698351020408163, 0.03698314285714286, 0.036981387755102055, 0.03698181632653062, 0.036982061224489805, 0.036982469387755096",5
gaussian,592,a,0,Fan1,678030303,5.96,4292,1015822285,5.96,4224,0.8,56.49,0.08,42.22,0.24,0,0.25,6.37,6.37,41356060606,0.64,5.96,55.48,0.07,1.44,3.35,0.1,93.03,1,0.07,6.97,28.47,31.04,51.22,48.02,48.02,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.3,17.65,64,100,111,0x7ff51e000000,0x7ff51e156400,1401856,16,9,1536,1372,0,"0.0032993877551020403, 0.004687959183673469, 0.004599183673469389, 0.004675714285714286, 0.004542857142857143, 0.004770204081632654, 0.0046512244897959215",0
gaussian,592,b,1,Fan1,678030303,5.96,4292,1015822285,5.96,4224,0.8,56.49,0.08,42.22,0.24,0,0.25,6.37,6.37,41356060606,0.64,5.96,55.48,0.07,1.44,3.35,0.1,93.03,1,0.07,6.97,28.47,31.04,51.22,48.02,48.02,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.3,17.65,64,100,111,0x7ff51e156400,0x7ff51e156d40,2368,0,0,0,0,0,"0.004548163265306123, 0.004438367346938776, 0.00453938775510204, 0.004410204081632653, 0.004489387755102041, 0.004388775510204083, 0.0044122448979591845",0
gaussian,592,m,2,Fan1,678030303,5.96,4292,1015822285,5.96,4224,0.8,56.49,0.08,42.22,0.24,0,0.25,6.37,6.37,41356060606,0.64,5.96,55.48,0.07,1.44,3.35,0.1,93.03,1,0.07,6.97,28.47,31.04,51.22,48.02,48.02,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.3,17.65,64,100,111,0x7ff51e200000,0x7ff51e356400,1401856,6,10,1408,0,0,"0.0033079591836734706, 0.00462469387755102, 0.004582244897959184, 0.004563877551020409, 0.004665102040816328, 0.0047579591836734705, 0.004724693877551021",0
gaussian,592,a,0,Fan2,861224489.8,10.48,50480,1286024660,23.54,39200,23.54,45424.89,4.29,10.38,0.19,0.17,0.19,4.76,4.76,92454693878,23.54,12.1,88.81,3.75,51.71,1.66,0.05,94.82,1,0.05,5.18,14.43,15.92,32,31.94,31.94,2160.01,691204,2164.06,692500,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.15,9.61,32,50,111,0x7ff51e000000,0x7ff51e156400,1401856,16,9,1536,1372,0,"0.0370769387755102, 0.03698359183673471, 0.03698565306122449, 0.03698267346938776, 0.036980979591836736, 0.03698273469387756, 0.036979408163265295",3
gaussian,592,b,1,Fan2,861224489.8,10.48,50480,1286024660,23.54,39200,23.54,45424.89,4.29,10.38,0.19,0.17,0.19,4.76,4.76,92454693878,23.54,12.1,88.81,3.75,51.71,1.66,0.05,94.82,1,0.05,5.18,14.43,15.92,32,31.94,31.94,2160.01,691204,2164.06,692500,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.15,9.61,32,50,111,0x7ff51e156400,0x7ff51e156d40,2368,0,0,0,0,0,"0.03698375510204083, 0.03700567346938776, 0.03699485714285714, 0.03699424489795919, 0.03700320408163265, 0.036993959183673486, 0.036996285714285725",4
gaussian,592,m,2,Fan2,861224489.8,10.48,50480,1286024660,23.54,39200,23.54,45424.89,4.29,10.38,0.19,0.17,0.19,4.76,4.76,92454693878,23.54,12.1,88.81,3.75,51.71,1.66,0.05,94.82,1,0.05,5.18,14.43,15.92,32,31.94,31.94,2160.01,691204,2164.06,692500,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.15,9.61,32,50,111,0x7ff51e200000,0x7ff51e356400,1401856,6,10,1408,0,0,"0.03707759183673469, 0.03698351020408163, 0.03698314285714286, 0.036981387755102055, 0.03698181632653062, 0.036982061224489805, 0.036982469387755096",5
gaussian,592,a,0,Fan1,712598425.2,5.9,4320,1062582021,5.9,4064,0.79,57.02,0.08,41.76,0.24,0,0.25,6.31,6.31,43070866142,0.64,5.9,55.49,0.07,1.44,3.1,0.1,93.07,1,0.07,6.93,28.44,31,47.68,44.7,44.7,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.42,17.84,64,100,111,0x7ff51e000000,0x7ff51e156400,1401856,16,9,1536,1372,0,"0.0032993877551020403, 0.004687959183673469, 0.004599183673469389, 0.004675714285714286, 0.004542857142857143, 0.004770204081632654, 0.0046512244897959215",0
gaussian,592,b,1,Fan1,712598425.2,5.9,4320,1062582021,5.9,4064,0.79,57.02,0.08,41.76,0.24,0,0.25,6.31,6.31,43070866142,0.64,5.9,55.49,0.07,1.44,3.1,0.1,93.07,1,0.07,6.93,28.44,31,47.68,44.7,44.7,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.42,17.84,64,100,111,0x7ff51e156400,0x7ff51e156d40,2368,0,0,0,0,0,"0.004548163265306123, 0.004438367346938776, 0.00453938775510204, 0.004410204081632653, 0.004489387755102041, 0.004388775510204083, 0.0044122448979591845",0
gaussian,592,m,2,Fan1,712598425.2,5.9,4320,1062582021,5.9,4064,0.79,57.02,0.08,41.76,0.24,0,0.25,6.31,6.31,43070866142,0.64,5.9,55.49,0.07,1.44,3.1,0.1,93.07,1,0.07,6.93,28.44,31,47.68,44.7,44.7,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.42,17.84,64,100,111,0x7ff51e200000,0x7ff51e356400,1401856,6,10,1408,0,0,"0.0033079591836734706, 0.00462469387755102, 0.004582244897959184, 0.004563877551020409, 0.004665102040816328, 0.0047579591836734705, 0.004724693877551021",0
gaussian,592,a,0,Fan2,861981285.6,10.36,50667,1286860930,23.19,39328,23.19,45613.64,4.28,10.13,0.19,0.17,0.19,4.75,4.75,91483319772,23.19,11.94,89.48,3.74,52.05,1.71,0.05,94.83,1,0.05,5.17,14.4,15.89,33.24,33.16,33.16,2160.01,691204,2164.82,692743,16,21904,16,0,0,0,350464,8.56,32,128,32,64,5.86,9.15,32,50,111,0x7ff51e000000,0x7ff51e156400,1401856,16,9,1536,1372,0,"0.0370769387755102, 0.03698359183673471, 0.03698565306122449, 0.03698267346938776, 0.036980979591836736, 0.03698273469387756, 0.036979408163265295",3
gaussian,592,b,1,Fan2,861981285.6,10.36,50667,1286860930,23.19,39328,23.19,45613.64,4.28,10.13,0.19,0.17,0.19,4.75,4.75,91483319772,23.19,11.94,89.48,3.74,52.05,1.71,0.05,94.83,1,0.05,5.17,14.4,15.89,33.24,33.16,33.16,2160.01,691204,2164.82,692743,16,21904,16,0,0,0,350464,8.56,32,128,32,64,5.86,9.15,32,50,111,0x7ff51e156400,0x7ff51e156d40,2368,0,0,0,0,0,"0.03698375510204083, 0.03700567346938776, 0.03699485714285714, 0.03699424489795919, 0.03700320408163265, 0.036993959183673486, 0.036996285714285725",4
gaussian,592,m,2,Fan2,861981285.6,10.36,50667,1286860930,23.19,39328,23.19,45613.64,4.28,10.13,0.19,0.17,0.19,4.75,4.75,91483319772,23.19,11.94,89.48,3.74,52.05,1.71,0.05,94.83,1,0.05,5.17,14.4,15.89,33.24,33.16,33.16,2160.01,691204,2164.82,692743,16,21904,16,0,0,0,350464,8.56,32,128,32,64,5.86,9.15,32,50,111,0x7ff51e200000,0x7ff51e356400,1401856,6,10,1408,0,0,"0.03707759183673469, 0.03698351020408163, 0.03698314285714286, 0.036981387755102055, 0.03698181632653062, 0.036982061224489805, 0.036982469387755096",5
gaussian,592,a,0,Fan1,691406250,6.07,4231,1032633464,6.07,4096,0.81,56.64,0.09,41.98,0.24,0,0.25,6.36,6.36,42992187500,0.64,6.07,55.5,0.07,1.44,3.12,0.1,92.97,1,0.07,7.03,28.4,30.96,47.34,44.38,44.38,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.22,17.53,64,100,111,0x7ff51e000000,0x7ff51e156400,1401856,16,9,1536,1372,0,"0.0032993877551020403, 0.004687959183673469, 0.004599183673469389, 0.004675714285714286, 0.004542857142857143, 0.004770204081632654, 0.0046512244897959215",0
gaussian,592,b,1,Fan1,691406250,6.07,4231,1032633464,6.07,4096,0.81,56.64,0.09,41.98,0.24,0,0.25,6.36,6.36,42992187500,0.64,6.07,55.5,0.07,1.44,3.12,0.1,92.97,1,0.07,7.03,28.4,30.96,47.34,44.38,44.38,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.22,17.53,64,100,111,0x7ff51e156400,0x7ff51e156d40,2368,0,0,0,0,0,"0.004548163265306123, 0.004438367346938776, 0.00453938775510204, 0.004410204081632653, 0.004489387755102041, 0.004388775510204083, 0.0044122448979591845",0
gaussian,592,m,2,Fan1,691406250,6.07,4231,1032633464,6.07,4096,0.81,56.64,0.09,41.98,0.24,0,0.25,6.36,6.36,42992187500,0.64,6.07,55.5,0.07,1.44,3.12,0.1,92.97,1,0.07,7.03,28.4,30.96,47.34,44.38,44.38,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.22,17.53,64,100,111,0x7ff51e200000,0x7ff51e356400,1401856,6,10,1408,0,0,"0.0033079591836734706, 0.00462469387755102, 0.004582244897959184, 0.004563877551020409, 0.004665102040816328, 0.0047579591836734705, 0.004724693877551021",0
gaussian,608,a,0,Fan2,859133126.9,10.58,53061,1281649091,15.03,41344,15.03,45172.22,4.38,10.9,0.21,0.17,0.21,5.13,5.13,93050309598,15.03,12.18,92.99,3.83,51.71,1.35,0.06,93.69,1,0.06,6.31,14.43,15.93,21.41,21.38,21.38,2315.15,740848,2319.2,742145,16,23104,16,0,0,0,369664,9.03,32,128,32,64,4.49,7.01,32,50,111,0x7f8c1e000000,0x7f8c1e169000,1478656,15,9,1536,1448,0,"0.039032469387755106, 0.0389538163265306, 0.03895308163265306, 0.03895322448979591, 0.03895106122448981, 0.03895251020408162, 0.03894971428571429",0
gaussian,608,b,1,Fan2,859133126.9,10.58,53061,1281649091,15.03,41344,15.03,45172.22,4.38,10.9,0.21,0.17,0.21,5.13,5.13,93050309598,15.03,12.18,92.99,3.83,51.71,1.35,0.06,93.69,1,0.06,6.31,14.43,15.93,21.41,21.38,21.38,2315.15,740848,2319.2,742145,16,23104,16,0,0,0,369664,9.03,32,128,32,64,4.49,7.01,32,50,111,0x7f8c1e169000,0x7f8c1e169980,2432,1,0,0,4,0,"0.03895312244897959, 0.03896426530612245, 0.03896322448979591, 0.03897234693877551, 0.0389630612244898, 0.0389635306122449, 0.038966326530612244",2
gaussian,608,m,2,Fan2,859133126.9,10.58,53061,1281649091,15.03,41344,15.03,45172.22,4.38,10.9,0.21,0.17,0.21,5.13,5.13,93050309598,15.03,12.18,92.99,3.83,51.71,1.35,0.06,93.69,1,0.06,6.31,14.43,15.93,21.41,21.38,21.38,2315.15,740848,2319.2,742145,16,23104,16,0,0,0,369664,9.03,32,128,32,64,4.49,7.01,32,50,111,0x7f8c1e200000,0x7f8c1e369000,1478656,6,9,1536,0,0,"0.03903375510204081, 0.038952102040816325, 0.03895236734693877, 0.03895151020408163, 0.03895177551020409, 0.03895224489795918, 0.038952122448979595",3
gaussian,608,a,0,Fan1,696942446,5.76,4646,1044064748,5.76,4448,0.76,62.77,0.08,39.37,0.22,0,0.23,5.73,5.73,41071942446,0.62,5.76,55.28,0.06,1.38,3,0.1,93.34,1,0.07,6.66,29.26,31.89,48.14,45.13,45.13,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.31,16.11,64,100,111,0x7f8c1e000000,0x7f8c1e169000,1478656,15,9,1536,1448,0,"0.003565918367346938, 0.004977142857142857, 0.004895714285714285, 0.0050412244897959195, 0.005040204081632654, 0.004938367346938777, 0.0049504081632653065",0
gaussian,608,b,1,Fan1,696942446,5.76,4646,1044064748,5.76,4448,0.76,62.77,0.08,39.37,0.22,0,0.23,5.73,5.73,41071942446,0.62,5.76,55.28,0.06,1.38,3,0.1,93.34,1,0.07,6.66,29.26,31.89,48.14,45.13,45.13,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.31,16.11,64,100,111,0x7f8c1e169000,0x7f8c1e169980,2432,1,0,0,4,0,"0.004766326530612245, 0.004764489795918369, 0.0047179591836734695, 0.00477795918367347, 0.004747142857142858, 0.004841632653061224, 0.004793469387755103",0
gaussian,608,m,2,Fan1,696942446,5.76,4646,1044064748,5.76,4448,0.76,62.77,0.08,39.37,0.22,0,0.23,5.73,5.73,41071942446,0.62,5.76,55.28,0.06,1.38,3,0.1,93.34,1,0.07,6.66,29.26,31.89,48.14,45.13,45.13,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.31,16.11,64,100,111,0x7f8c1e200000,0x7f8c1e369000,1478656,6,9,1536,0,0,"0.0034902040816326527, 0.004976938775510207, 0.004969795918367347, 0.005011224489795919, 0.00502857142857143, 0.005050408163265306, 0.0048818367346938766",0
gaussian,608,a,0,Fan2,857474825.7,10.64,52928,1279854118,14.12,41312,14.12,44587.45,4.39,11.02,0.21,0.18,0.21,5.2,5.2,93455460883,14.12,12.14,90.72,3.84,53.71,1.4,0.07,93.48,1,0.07,6.52,14.4,15.9,21.6,21.55,21.55,2315.15,740848,2320.02,742406,16,23104,16,0,0,0,369664,9.03,32,128,32,64,4.49,7.02,32,50,111,0x7f8c1e000000,0x7f8c1e169000,1478656,15,9,1536,1448,0,"0.039032469387755106, 0.0389538163265306, 0.03895308163265306, 0.03895322448979591, 0.03895106122448981, 0.03895251020408162, 0.03894971428571429",0
gaussian,608,b,1,Fan2,857474825.7,10.64,52928,1279854118,14.12,41312,14.12,44587.45,4.39,11.02,0.21,0.18,0.21,5.2,5.2,93455460883,14.12,12.14,90.72,3.84,53.71,1.4,0.07,93.48,1,0.07,6.52,14.4,15.9,21.6,21.55,21.55,2315.15,740848,2320.02,742406,16,23104,16,0,0,0,369664,9.03,32,128,32,64,4.49,7.02,32,50,111,0x7f8c1e169000,0x7f8c1e169980,2432,1,0,0,4,0,"0.03895312244897959, 0.03896426530612245, 0.03896322448979591, 0.03897234693877551, 0.0389630612244898, 0.0389635306122449, 0.038966326530612244",2
gaussian,608,m,2,Fan2,857474825.7,10.64,52928,1279854118,14.12,41312,14.12,44587.45,4.39,11.02,0.21,0.18,0.21,5.2,5.2,93455460883,14.12,12.14,90.72,3.84,53.71,1.4,0.07,93.48,1,0.07,6.52,14.4,15.9,21.6,21.55,21.55,2315.15,740848,2320.02,742406,16,23104,16,0,0,0,369664,9.03,32,128,32,64,4.49,7.02,32,50,111,0x7f8c1e200000,0x7f8c1e369000,1478656,6,9,1536,0,0,"0.03903375510204081, 0.038952102040816325, 0.03895236734693877, 0.03895151020408163, 0.03895177551020409, 0.03895224489795918, 0.038952122448979595",3
gaussian,608,a,0,Fan1,715992647.1,5.82,4653,1069048713,5.82,4352,0.76,63.17,0.08,39.06,0.21,0,0.23,5.7,5.7,42639705882,0.62,5.82,55.29,0.06,1.39,3.09,0.1,93.29,1,0.07,6.71,29.23,31.85,49.16,46.09,46.09,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.55,16.48,64,100,111,0x7f8c1e000000,0x7f8c1e169000,1478656,15,9,1536,1448,0,"0.003565918367346938, 0.004977142857142857, 0.004895714285714285, 0.0050412244897959195, 0.005040204081632654, 0.004938367346938777, 0.0049504081632653065",0
gaussian,608,b,1,Fan1,715992647.1,5.82,4653,1069048713,5.82,4352,0.76,63.17,0.08,39.06,0.21,0,0.23,5.7,5.7,42639705882,0.62,5.82,55.29,0.06,1.39,3.09,0.1,93.29,1,0.07,6.71,29.23,31.85,49.16,46.09,46.09,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.55,16.48,64,100,111,0x7f8c1e169000,0x7f8c1e169980,2432,1,0,0,4,0,"0.004766326530612245, 0.004764489795918369, 0.0047179591836734695, 0.00477795918367347, 0.004747142857142858, 0.004841632653061224, 0.004793469387755103",0
gaussian,608,m,2,Fan1,715992647.1,5.82,4653,1069048713,5.82,4352,0.76,63.17,0.08,39.06,0.21,0,0.23,5.7,5.7,42639705882,0.62,5.82,55.29,0.06,1.39,3.09,0.1,93.29,1,0.07,6.71,29.23,31.85,49.16,46.09,46.09,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.55,16.48,64,100,111,0x7f8c1e200000,0x7f8c1e369000,1478656,6,9,1536,0,0,"0.0034902040816326527, 0.004976938775510207, 0.004969795918367347, 0.005011224489795919, 0.00502857142857143, 0.005050408163265306, 0.0048818367346938766",0
gaussian,608,a,0,Fan2,860077519.4,10.65,53039,1283268734,13.81,41280,13.81,44476.57,4.36,11.02,0.21,0.17,0.21,5.19,5.19,93817829457,13.81,12.11,92.85,3.81,54.15,1.41,0.07,93.59,1,0.06,6.41,14.44,15.94,21.99,21.95,21.95,2304.67,737494,2308.8,738815,16,23104,16,0,0,0,369664,9.03,32,128,32,64,4.74,7.41,32,50,111,0x7f8c1e000000,0x7f8c1e169000,1478656,15,9,1536,1448,0,"0.039032469387755106, 0.0389538163265306, 0.03895308163265306, 0.03895322448979591, 0.03895106122448981, 0.03895251020408162, 0.03894971428571429",0
gaussian,608,b,1,Fan2,860077519.4,10.65,53039,1283268734,13.81,41280,13.81,44476.57,4.36,11.02,0.21,0.17,0.21,5.19,5.19,93817829457,13.81,12.11,92.85,3.81,54.15,1.41,0.07,93.59,1,0.06,6.41,14.44,15.94,21.99,21.95,21.95,2304.67,737494,2308.8,738815,16,23104,16,0,0,0,369664,9.03,32,128,32,64,4.74,7.41,32,50,111,0x7f8c1e169000,0x7f8c1e169980,2432,1,0,0,4,0,"0.03895312244897959, 0.03896426530612245, 0.03896322448979591, 0.03897234693877551, 0.0389630612244898, 0.0389635306122449, 0.038966326530612244",2
gaussian,608,m,2,Fan2,860077519.4,10.65,53039,1283268734,13.81,41280,13.81,44476.57,4.36,11.02,0.21,0.17,0.21,5.19,5.19,93817829457,13.81,12.11,92.85,3.81,54.15,1.41,0.07,93.59,1,0.06,6.41,14.44,15.94,21.99,21.95,21.95,2304.67,737494,2308.8,738815,16,23104,16,0,0,0,369664,9.03,32,128,32,64,4.74,7.41,32,50,111,0x7f8c1e200000,0x7f8c1e369000,1478656,6,9,1536,0,0,"0.03903375510204081, 0.038952102040816325, 0.03895236734693877, 0.03895151020408163, 0.03895177551020409, 0.03895224489795918, 0.038952122448979595",3
gaussian,608,a,0,Fan1,709558823.5,5.78,4621,1061312806,5.78,4352,0.77,64.25,0.08,38.35,0.21,0,0.22,5.6,5.6,42007352941,0.62,5.78,55.3,0.06,1.39,2.99,0.09,93.52,1,0.06,6.48,29.19,31.81,49.28,46.2,46.2,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.89,17.01,64,100,111,0x7f8c1e000000,0x7f8c1e169000,1478656,15,9,1536,1448,0,"0.003565918367346938, 0.004977142857142857, 0.004895714285714285, 0.0050412244897959195, 0.005040204081632654, 0.004938367346938777, 0.0049504081632653065",0
gaussian,608,b,1,Fan1,709558823.5,5.78,4621,1061312806,5.78,4352,0.77,64.25,0.08,38.35,0.21,0,0.22,5.6,5.6,42007352941,0.62,5.78,55.3,0.06,1.39,2.99,0.09,93.52,1,0.06,6.48,29.19,31.81,49.28,46.2,46.2,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.89,17.01,64,100,111,0x7f8c1e169000,0x7f8c1e169980,2432,1,0,0,4,0,"0.004766326530612245, 0.004764489795918369, 0.0047179591836734695, 0.00477795918367347, 0.004747142857142858, 0.004841632653061224, 0.004793469387755103",0
gaussian,608,m,2,Fan1,709558823.5,5.78,4621,1061312806,5.78,4352,0.77,64.25,0.08,38.35,0.21,0,0.22,5.6,5.6,42007352941,0.62,5.78,55.3,0.06,1.39,2.99,0.09,93.52,1,0.06,6.48,29.19,31.81,49.28,46.2,46.2,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.89,17.01,64,100,111,0x7f8c1e200000,0x7f8c1e369000,1478656,6,9,1536,0,0,"0.0034902040816326527, 0.004976938775510207, 0.004969795918367347, 0.005011224489795919, 0.00502857142857143, 0.005050408163265306, 0.0048818367346938766",0
gaussian,608,a,0,Fan2,860636646,10.57,53018,1284634608,13.1,41216,13.1,44356.24,4.35,10.54,0.21,0.17,0.21,5.19,5.19,93176242236,13.1,10.57,88.99,3.8,54.76,1.31,0.07,93.5,1,0.07,6.5,14.46,15.96,20.23,20.19,20.19,2297.12,735078,2302.02,736647,16,23104,16,0,0,0,369664,9.03,32,128,32,64,4.41,6.88,32,50,111,0x7f8c1e000000,0x7f8c1e169000,1478656,15,9,1536,1448,0,"0.039032469387755106, 0.0389538163265306, 0.03895308163265306, 0.03895322448979591, 0.03895106122448981, 0.03895251020408162, 0.03894971428571429",0
gaussian,608,b,1,Fan2,860636646,10.57,53018,1284634608,13.1,41216,13.1,44356.24,4.35,10.54,0.21,0.17,0.21,5.19,5.19,93176242236,13.1,10.57,88.99,3.8,54.76,1.31,0.07,93.5,1,0.07,6.5,14.46,15.96,20.23,20.19,20.19,2297.12,735078,2302.02,736647,16,23104,16,0,0,0,369664,9.03,32,128,32,64,4.41,6.88,32,50,111,0x7f8c1e169000,0x7f8c1e169980,2432,1,0,0,4,0,"0.03895312244897959, 0.03896426530612245, 0.03896322448979591, 0.03897234693877551, 0.0389630612244898, 0.0389635306122449, 0.038966326530612244",2
gaussian,608,m,2,Fan2,860636646,10.57,53018,1284634608,13.1,41216,13.1,44356.24,4.35,10.54,0.21,0.17,0.21,5.19,5.19,93176242236,13.1,10.57,88.99,3.8,54.76,1.31,0.07,93.5,1,0.07,6.5,14.46,15.96,20.23,20.19,20.19,2297.12,735078,2302.02,736647,16,23104,16,0,0,0,369664,9.03,32,128,32,64,4.41,6.88,32,50,111,0x7f8c1e200000,0x7f8c1e369000,1478656,6,9,1536,0,0,"0.03903375510204081, 0.038952102040816325, 0.03895236734693877, 0.03895151020408163, 0.03895177551020409, 0.03895224489795918, 0.038952122448979595",3
