Benchmark,Executed Ipc Elapsed,Issued Warp Per Scheduler,Avg. Executed Instructions Per Scheduler,Block Size,Registers Per Thread,Threads,Waves Per SM,Block Limit Registers,Block Limit Warps,CPUPageFault,GPUPagePault,HtoD,DtoH,label categorical
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,0,0,0,0,A
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,6,4,2048,0,A
gaussian,0.18,0.07,2931.56,16,16,473344,11.56,128,64,15,6,2048,1852.000256,C
gaussian,0.18,0.07,2931.56,16,16,473344,11.56,128,64,0,0,0,0,G
gaussian,0.18,0.07,2931.56,16,16,473344,11.56,128,64,6,4,2048,0,F
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,15,6,2048,1852.000256,A
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,0,0,0,0,A
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,6,4,2048,0,A
gaussian,0.17,0.07,2923.06,16,16,473344,11.56,128,64,15,6,2048,1852.000256,C
gaussian,0.17,0.07,2923.06,16,16,473344,11.56,128,64,0,0,0,0,G
gaussian,0.17,0.07,2923.06,16,16,473344,11.56,128,64,6,4,2048,0,F
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,15,6,2048,1852.000256,A
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,0,0,0,0,A
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,6,4,2048,0,A
gaussian,0.17,0.06,2923.06,16,16,473344,11.56,128,64,15,6,2048,1852.000256,C
gaussian,0.17,0.06,2923.06,16,16,473344,11.56,128,64,0,0,0,0,G
gaussian,0.17,0.06,2923.06,16,16,473344,11.56,128,64,6,4,2048,0,F
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,15,6,2048,1852.000256,A
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,0,0,0,0,A
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,6,4,2048,0,A
gaussian,0.17,0.07,2923.06,16,16,473344,11.56,128,64,15,6,2048,1852.000256,C
gaussian,0.17,0.07,2923.06,16,16,473344,11.56,128,64,0,0,0,0,G
gaussian,0.17,0.07,2923.06,16,16,473344,11.56,128,64,6,4,2048,0,F
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,15,6,2048,1852.000256,A
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,0,0,0,0,A
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,6,4,2048,0,A
gaussian,0.18,0.07,3103.1,16,16,495616,12.1,128,64,12,4,2048,1940.000256,C
gaussian,0.18,0.07,3103.1,16,16,495616,12.1,128,64,1,0,0,4,C
gaussian,0.18,0.07,3103.1,16,16,495616,12.1,128,64,6,3,2048,0,G
gaussian,0,0.06,3.75,512,17,1024,0.01,5,4,12,4,2048,1940.000256,A
gaussian,0,0.06,3.75,512,17,1024,0.01,5,4,1,0,0,4,D
gaussian,0,0.06,3.75,512,17,1024,0.01,5,4,6,3,2048,0,A
gaussian,0.18,0.07,3103.1,16,16,495616,12.1,128,64,12,4,2048,1940.000256,C
gaussian,0.18,0.07,3103.1,16,16,495616,12.1,128,64,1,0,0,4,C
gaussian,0.18,0.07,3103.1,16,16,495616,12.1,128,64,6,3,2048,0,G
gaussian,0,0.06,3.75,512,17,1024,0.01,5,4,12,4,2048,1940.000256,A
gaussian,0,0.06,3.75,512,17,1024,0.01,5,4,1,0,0,4,D
gaussian,0,0.06,3.75,512,17,1024,0.01,5,4,6,3,2048,0,A
gaussian,0.18,0.07,3090.97,16,16,495616,12.1,128,64,12,4,2048,1940.000256,C
gaussian,0.18,0.07,3090.97,16,16,495616,12.1,128,64,1,0,0,4,C
gaussian,0.18,0.07,3090.97,16,16,495616,12.1,128,64,6,3,2048,0,G
gaussian,0,0.06,3.75,512,17,1024,0.01,5,4,12,4,2048,1940.000256,A
gaussian,0,0.06,3.75,512,17,1024,0.01,5,4,1,0,0,4,D
gaussian,0,0.06,3.75,512,17,1024,0.01,5,4,6,3,2048,0,A
gaussian,0.18,0.07,3082.22,16,16,495616,12.1,128,64,12,4,2048,1940.000256,C
gaussian,0.18,0.07,3082.22,16,16,495616,12.1,128,64,1,0,0,4,C
gaussian,0.18,0.07,3082.22,16,16,495616,12.1,128,64,6,3,2048,0,G
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,12,4,2048,1940.000256,A
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,1,0,0,4,D
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,6,3,2048,0,A
gaussian,0.18,0.07,3082.22,16,16,495616,12.1,128,64,12,4,2048,1940.000256,C
gaussian,0.18,0.07,3082.22,16,16,495616,12.1,128,64,1,0,0,4,C
gaussian,0.18,0.07,3082.22,16,16,495616,12.1,128,64,6,3,2048,0,G
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,12,4,2048,1940.000256,A
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,1,0,0,4,D
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,6,3,2048,0,A
gaussian,0.18,0.07,3082.22,16,16,495616,12.1,128,64,12,4,2048,1940.000256,C
gaussian,0.18,0.07,3082.22,16,16,495616,12.1,128,64,1,0,0,4,C
gaussian,0.18,0.07,3082.22,16,16,495616,12.1,128,64,6,3,2048,0,G
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,12,4,2048,1940.000256,A
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,1,0,0,4,D
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,6,3,2048,0,A
gaussian,0.18,0.07,3070.14,16,16,495616,12.1,128,64,12,4,2048,1940.000256,C
gaussian,0.18,0.07,3070.14,16,16,495616,12.1,128,64,1,0,0,4,C
gaussian,0.18,0.07,3070.14,16,16,495616,12.1,128,64,6,3,2048,0,G
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,12,4,2048,1940.000256,A
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,1,0,0,4,D
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,6,3,2048,0,A
gaussian,0.18,0.07,3061.44,16,16,495616,12.1,128,64,12,4,2048,1940.000256,C
gaussian,0.18,0.07,3061.44,16,16,495616,12.1,128,64,1,0,0,4,C
gaussian,0.18,0.07,3061.44,16,16,495616,12.1,128,64,6,3,2048,0,G
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,12,4,2048,1940.000256,A
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,1,0,0,4,D
gaussian,0,0.07,3.75,512,17,1024,0.01,5,4,6,3,2048,0,A
gaussian,0.18,0.07,3061.44,16,16,495616,12.1,128,64,12,4,2048,1940.000256,C
gaussian,0.18,0.07,3061.44,16,16,495616,12.1,128,64,1,0,0,4,C
gaussian,0.18,0.07,3061.44,16,16,495616,12.1,128,64,6,3,2048,0,G
gaussian,0,0.06,3.75,512,17,1024,0.01,5,4,12,4,2048,1940.000256,A
gaussian,0,0.06,3.75,512,17,1024,0.01,5,4,1,0,0,4,D
gaussian,0,0.06,3.75,512,17,1024,0.01,5,4,6,3,2048,0,A
gaussian,0.17,0.07,3061.44,16,16,495616,12.1,128,64,12,4,2048,1940.000256,C
gaussian,0.17,0.07,3061.44,16,16,495616,12.1,128,64,1,0,0,4,C
gaussian,0.17,0.07,3061.44,16,16,495616,12.1,128,64,6,3,2048,0,G
gaussian,0,0.06,3.75,512,17,1024,0.01,5,4,12,4,2048,1940.000256,A
gaussian,0,0.06,3.75,512,17,1024,0.01,5,4,1,0,0,4,D
gaussian,0,0.06,3.75,512,17,1024,0.01,5,4,6,3,2048,0,A
gaussian,0.18,0.07,3245.62,16,16,518400,12.66,128,64,12,4,2048,2028.000256,C
gaussian,0.18,0.07,3245.62,16,16,518400,12.66,128,64,0,0,0,0,D
gaussian,0.18,0.07,3245.62,16,16,518400,12.66,128,64,6,3,2048,0,C
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,12,4,2048,2028.000256,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,0,0,0,0,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,6,3,2048,0,A
gaussian,0.18,0.07,3245.62,16,16,518400,12.66,128,64,12,4,2048,2028.000256,C
gaussian,0.18,0.07,3245.62,16,16,518400,12.66,128,64,0,0,0,0,D
gaussian,0.18,0.07,3245.62,16,16,518400,12.66,128,64,6,3,2048,0,C
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,12,4,2048,2028.000256,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,0,0,0,0,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,6,3,2048,0,A
gaussian,0.18,0.07,3233.22,16,16,518400,12.66,128,64,12,4,2048,2028.000256,C
gaussian,0.18,0.07,3233.22,16,16,518400,12.66,128,64,0,0,0,0,D
gaussian,0.18,0.07,3233.22,16,16,518400,12.66,128,64,6,3,2048,0,C
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,12,4,2048,2028.000256,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,0,0,0,0,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,6,3,2048,0,A
gaussian,0.18,0.07,3224.27,16,16,518400,12.66,128,64,12,4,2048,2028.000256,C
gaussian,0.18,0.07,3224.27,16,16,518400,12.66,128,64,0,0,0,0,D
gaussian,0.18,0.07,3224.27,16,16,518400,12.66,128,64,6,3,2048,0,C
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,12,4,2048,2028.000256,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,0,0,0,0,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,6,3,2048,0,A
gaussian,0.18,0.07,3224.27,16,16,518400,12.66,128,64,12,4,2048,2028.000256,C
gaussian,0.18,0.07,3224.27,16,16,518400,12.66,128,64,0,0,0,0,D
gaussian,0.18,0.07,3224.27,16,16,518400,12.66,128,64,6,3,2048,0,C
gaussian,0,0.06,3.88,512,17,1024,0.01,5,4,12,4,2048,2028.000256,A
gaussian,0,0.06,3.88,512,17,1024,0.01,5,4,0,0,0,0,A
gaussian,0,0.06,3.88,512,17,1024,0.01,5,4,6,3,2048,0,A
gaussian,0.18,0.07,3224.27,16,16,518400,12.66,128,64,12,4,2048,2028.000256,C
gaussian,0.18,0.07,3224.27,16,16,518400,12.66,128,64,0,0,0,0,D
gaussian,0.18,0.07,3224.27,16,16,518400,12.66,128,64,6,3,2048,0,C
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,12,4,2048,2028.000256,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,0,0,0,0,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,6,3,2048,0,A
gaussian,0.18,0.07,3211.91,16,16,518400,12.66,128,64,12,4,2048,2028.000256,C
gaussian,0.18,0.07,3211.91,16,16,518400,12.66,128,64,0,0,0,0,D
gaussian,0.18,0.07,3211.91,16,16,518400,12.66,128,64,6,3,2048,0,C
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,12,4,2048,2028.000256,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,0,0,0,0,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,6,3,2048,0,A
gaussian,0.18,0.07,3203.01,16,16,518400,12.66,128,64,12,4,2048,2028.000256,C
gaussian,0.18,0.07,3203.01,16,16,518400,12.66,128,64,0,0,0,0,D
gaussian,0.18,0.07,3203.01,16,16,518400,12.66,128,64,6,3,2048,0,C
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,12,4,2048,2028.000256,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,0,0,0,0,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,6,3,2048,0,A
gaussian,0.18,0.07,3203.01,16,16,518400,12.66,128,64,12,4,2048,2028.000256,C
gaussian,0.18,0.07,3203.01,16,16,518400,12.66,128,64,0,0,0,0,D
gaussian,0.18,0.07,3203.01,16,16,518400,12.66,128,64,6,3,2048,0,C
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,12,4,2048,2028.000256,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,0,0,0,0,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,6,3,2048,0,A
gaussian,0.17,0.07,3203.01,16,16,518400,12.66,128,64,12,4,2048,2028.000256,C
gaussian,0.17,0.07,3203.01,16,16,518400,12.66,128,64,0,0,0,0,D
gaussian,0.17,0.07,3203.01,16,16,518400,12.66,128,64,6,3,2048,0,C
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,12,4,2048,2028.000256,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,0,0,0,0,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,6,3,2048,0,A
gaussian,0.18,0.07,3391.35,16,16,541696,13.22,128,64,15,4,2116,2116.000256,D
gaussian,0.18,0.07,3391.35,16,16,541696,13.22,128,64,2,97,4,4,A
gaussian,0.18,0.07,3391.35,16,16,541696,13.22,128,64,7,3,2116,0,G
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,15,4,2116,2116.000256,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,2,97,4,4,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,7,3,2116,0,A
gaussian,0.18,0.07,3391.35,16,16,541696,13.22,128,64,15,4,2116,2116.000256,D
gaussian,0.18,0.07,3391.35,16,16,541696,13.22,128,64,2,97,4,4,A
gaussian,0.18,0.07,3391.35,16,16,541696,13.22,128,64,7,3,2116,0,G
gaussian,0,0.06,3.88,512,17,1024,0.01,5,4,15,4,2116,2116.000256,A
gaussian,0,0.06,3.88,512,17,1024,0.01,5,4,2,97,4,4,A
gaussian,0,0.06,3.88,512,17,1024,0.01,5,4,7,3,2116,0,A
gaussian,0.18,0.07,3378.67,16,16,541696,13.22,128,64,15,4,2116,2116.000256,D
gaussian,0.18,0.07,3378.67,16,16,541696,13.22,128,64,2,97,4,4,A
gaussian,0.18,0.07,3378.67,16,16,541696,13.22,128,64,7,3,2116,0,G
gaussian,0,0.06,3.88,512,17,1024,0.01,5,4,15,4,2116,2116.000256,A
gaussian,0,0.06,3.88,512,17,1024,0.01,5,4,2,97,4,4,A
gaussian,0,0.06,3.88,512,17,1024,0.01,5,4,7,3,2116,0,A
gaussian,0.18,0.07,3369.52,16,16,541696,13.22,128,64,15,4,2116,2116.000256,D
gaussian,0.18,0.07,3369.52,16,16,541696,13.22,128,64,2,97,4,4,A
gaussian,0.18,0.07,3369.52,16,16,541696,13.22,128,64,7,3,2116,0,G
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,15,4,2116,2116.000256,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,2,97,4,4,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,7,3,2116,0,A
gaussian,0.18,0.07,3369.52,16,16,541696,13.22,128,64,15,4,2116,2116.000256,D
gaussian,0.18,0.07,3369.52,16,16,541696,13.22,128,64,2,97,4,4,A
gaussian,0.18,0.07,3369.52,16,16,541696,13.22,128,64,7,3,2116,0,G
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,15,4,2116,2116.000256,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,2,97,4,4,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,7,3,2116,0,A
gaussian,0.18,0.07,3369.52,16,16,541696,13.22,128,64,15,4,2116,2116.000256,D
gaussian,0.18,0.07,3369.52,16,16,541696,13.22,128,64,2,97,4,4,A
gaussian,0.18,0.07,3369.52,16,16,541696,13.22,128,64,7,3,2116,0,G
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,15,4,2116,2116.000256,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,2,97,4,4,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,7,3,2116,0,A
gaussian,0.18,0.07,3356.89,16,16,541696,13.22,128,64,15,4,2116,2116.000256,D
gaussian,0.18,0.07,3356.89,16,16,541696,13.22,128,64,2,97,4,4,A
gaussian,0.18,0.07,3356.89,16,16,541696,13.22,128,64,7,3,2116,0,G
gaussian,0,0.06,3.88,512,17,1024,0.01,5,4,15,4,2116,2116.000256,A
gaussian,0,0.06,3.88,512,17,1024,0.01,5,4,2,97,4,4,A
gaussian,0,0.06,3.88,512,17,1024,0.01,5,4,7,3,2116,0,A
gaussian,0.18,0.07,3347.79,16,16,541696,13.22,128,64,15,4,2116,2116.000256,D
gaussian,0.18,0.07,3347.79,16,16,541696,13.22,128,64,2,97,4,4,A
gaussian,0.18,0.07,3347.79,16,16,541696,13.22,128,64,7,3,2116,0,G
gaussian,0,0.06,3.88,512,17,1024,0.01,5,4,15,4,2116,2116.000256,A
gaussian,0,0.06,3.88,512,17,1024,0.01,5,4,2,97,4,4,A
gaussian,0,0.06,3.88,512,17,1024,0.01,5,4,7,3,2116,0,A
gaussian,0.18,0.07,3347.79,16,16,541696,13.22,128,64,15,4,2116,2116.000256,D
gaussian,0.18,0.07,3347.79,16,16,541696,13.22,128,64,2,97,4,4,A
gaussian,0.18,0.07,3347.79,16,16,541696,13.22,128,64,7,3,2116,0,G
gaussian,0,0.06,3.88,512,17,1024,0.01,5,4,15,4,2116,2116.000256,A
gaussian,0,0.06,3.88,512,17,1024,0.01,5,4,2,97,4,4,A
gaussian,0,0.06,3.88,512,17,1024,0.01,5,4,7,3,2116,0,A
gaussian,0.18,0.07,3347.79,16,16,541696,13.22,128,64,15,4,2116,2116.000256,D
gaussian,0.18,0.07,3347.79,16,16,541696,13.22,128,64,2,97,4,4,A
gaussian,0.18,0.07,3347.79,16,16,541696,13.22,128,64,7,3,2116,0,G
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,15,4,2116,2116.000256,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,2,97,4,4,A
gaussian,0,0.07,3.88,512,17,1024,0.01,5,4,7,3,2116,0,A
gaussian,0.18,0.07,3540.28,16,16,565504,13.81,128,64,16,5,2212,2212.000256,C
gaussian,0.18,0.07,3540.28,16,16,565504,13.81,128,64,2,91,4,4,A
gaussian,0.18,0.07,3540.28,16,16,565504,13.81,128,64,8,4,2212,0,C
gaussian,0,0.07,4,512,17,1024,0.01,5,4,16,5,2212,2212.000256,A
gaussian,0,0.07,4,512,17,1024,0.01,5,4,2,91,4,4,A
gaussian,0,0.07,4,512,17,1024,0.01,5,4,8,4,2212,0,A
gaussian,0.18,0.07,3540.28,16,16,565504,13.81,128,64,16,5,2212,2212.000256,C
gaussian,0.18,0.07,3540.28,16,16,565504,13.81,128,64,2,91,4,4,A
gaussian,0.18,0.07,3540.28,16,16,565504,13.81,128,64,8,4,2212,0,C
gaussian,0,0.07,4,512,17,1024,0.01,5,4,16,5,2212,2212.000256,A
gaussian,0,0.07,4,512,17,1024,0.01,5,4,2,91,4,4,A
gaussian,0,0.07,4,512,17,1024,0.01,5,4,8,4,2212,0,A
gaussian,0.18,0.07,3527.32,16,16,565504,13.81,128,64,16,5,2212,2212.000256,C
gaussian,0.18,0.07,3527.32,16,16,565504,13.81,128,64,2,91,4,4,A
gaussian,0.18,0.07,3527.32,16,16,565504,13.81,128,64,8,4,2212,0,C
gaussian,0,0.07,4,512,17,1024,0.01,5,4,16,5,2212,2212.000256,A
gaussian,0,0.07,4,512,17,1024,0.01,5,4,2,91,4,4,A
gaussian,0,0.07,4,512,17,1024,0.01,5,4,8,4,2212,0,A
gaussian,0.18,0.07,3517.97,16,16,565504,13.81,128,64,16,5,2212,2212.000256,C
gaussian,0.18,0.07,3517.97,16,16,565504,13.81,128,64,2,91,4,4,A
gaussian,0.18,0.07,3517.97,16,16,565504,13.81,128,64,8,4,2212,0,C
gaussian,0,0.07,4,512,17,1024,0.01,5,4,16,5,2212,2212.000256,A
gaussian,0,0.07,4,512,17,1024,0.01,5,4,2,91,4,4,A
gaussian,0,0.07,4,512,17,1024,0.01,5,4,8,4,2212,0,A
gaussian,0.18,0.07,3517.97,16,16,565504,13.81,128,64,16,5,2212,2212.000256,C
gaussian,0.18,0.07,3517.97,16,16,565504,13.81,128,64,2,91,4,4,A
gaussian,0.18,0.07,3517.97,16,16,565504,13.81,128,64,8,4,2212,0,C
gaussian,0,0.06,4,512,17,1024,0.01,5,4,16,5,2212,2212.000256,A
gaussian,0,0.06,4,512,17,1024,0.01,5,4,2,91,4,4,A
gaussian,0,0.06,4,512,17,1024,0.01,5,4,8,4,2212,0,A
gaussian,0.18,0.08,3517.97,16,16,565504,13.81,128,64,16,5,2212,2212.000256,C
gaussian,0.18,0.08,3517.97,16,16,565504,13.81,128,64,2,91,4,4,A
gaussian,0.18,0.08,3517.97,16,16,565504,13.81,128,64,8,4,2212,0,C
gaussian,0,0.06,4,512,17,1024,0.01,5,4,16,5,2212,2212.000256,A
gaussian,0,0.06,4,512,17,1024,0.01,5,4,2,91,4,4,A
gaussian,0,0.06,4,512,17,1024,0.01,5,4,8,4,2212,0,A
gaussian,0.18,0.07,3505.06,16,16,565504,13.81,128,64,16,5,2212,2212.000256,C
gaussian,0.18,0.07,3505.06,16,16,565504,13.81,128,64,2,91,4,4,A
gaussian,0.18,0.07,3505.06,16,16,565504,13.81,128,64,8,4,2212,0,C
gaussian,0,0.07,4,512,17,1024,0.01,5,4,16,5,2212,2212.000256,A
gaussian,0,0.07,4,512,17,1024,0.01,5,4,2,91,4,4,A
gaussian,0,0.07,4,512,17,1024,0.01,5,4,8,4,2212,0,A
gaussian,0.18,0.07,3495.76,16,16,565504,13.81,128,64,16,5,2212,2212.000256,C
gaussian,0.18,0.07,3495.76,16,16,565504,13.81,128,64,2,91,4,4,A
gaussian,0.18,0.07,3495.76,16,16,565504,13.81,128,64,8,4,2212,0,C
gaussian,0,0.07,4,512,17,1024,0.01,5,4,16,5,2212,2212.000256,A
gaussian,0,0.07,4,512,17,1024,0.01,5,4,2,91,4,4,A
gaussian,0,0.07,4,512,17,1024,0.01,5,4,8,4,2212,0,A
gaussian,0.18,0.07,3495.76,16,16,565504,13.81,128,64,16,5,2212,2212.000256,C
gaussian,0.18,0.07,3495.76,16,16,565504,13.81,128,64,2,91,4,4,A
gaussian,0.18,0.07,3495.76,16,16,565504,13.81,128,64,8,4,2212,0,C
gaussian,0,0.07,4,512,17,1024,0.01,5,4,16,5,2212,2212.000256,A
gaussian,0,0.07,4,512,17,1024,0.01,5,4,2,91,4,4,A
gaussian,0,0.07,4,512,17,1024,0.01,5,4,8,4,2212,0,A
gaussian,0.18,0.07,3495.76,16,16,565504,13.81,128,64,16,5,2212,2212.000256,C
gaussian,0.18,0.07,3495.76,16,16,565504,13.81,128,64,2,91,4,4,A
gaussian,0.18,0.07,3495.76,16,16,565504,13.81,128,64,8,4,2212,0,C
gaussian,0,0.06,4,512,17,1024,0.01,5,4,16,5,2212,2212.000256,A
gaussian,0,0.06,4,512,17,1024,0.01,5,4,2,91,4,4,A
gaussian,0,0.06,4,512,17,1024,0.01,5,4,8,4,2212,0,A
gaussian,0.18,0.07,3692.4,16,16,589824,14.4,128,64,18,4,2304,2304.000256,C
gaussian,0.18,0.07,3692.4,16,16,589824,14.4,128,64,2,100,4,4,A
gaussian,0.18,0.07,3692.4,16,16,589824,14.4,128,64,9,4,2304,0,C
gaussian,0,0.06,4,512,17,1024,0.01,5,4,18,4,2304,2304.000256,A
gaussian,0,0.06,4,512,17,1024,0.01,5,4,2,100,4,4,A
gaussian,0,0.06,4,512,17,1024,0.01,5,4,9,4,2304,0,A
gaussian,0.18,0.07,3692.4,16,16,589824,14.4,128,64,18,4,2304,2304.000256,C
gaussian,0.18,0.07,3692.4,16,16,589824,14.4,128,64,2,100,4,4,A
gaussian,0.18,0.07,3692.4,16,16,589824,14.4,128,64,9,4,2304,0,C
gaussian,0,0.07,4,512,17,1024,0.01,5,4,18,4,2304,2304.000256,A
gaussian,0,0.07,4,512,17,1024,0.01,5,4,2,100,4,4,A
gaussian,0,0.07,4,512,17,1024,0.01,5,4,9,4,2304,0,A
gaussian,0.18,0.07,3679.17,16,16,589824,14.4,128,64,18,4,2304,2304.000256,C
gaussian,0.18,0.07,3679.17,16,16,589824,14.4,128,64,2,100,4,4,A
gaussian,0.18,0.07,3679.17,16,16,589824,14.4,128,64,9,4,2304,0,C
gaussian,0,0.07,4,512,17,1024,0.01,5,4,18,4,2304,2304.000256,A
gaussian,0,0.07,4,512,17,1024,0.01,5,4,2,100,4,4,A
gaussian,0,0.07,4,512,17,1024,0.01,5,4,9,4,2304,0,A
gaussian,0.18,0.07,3669.62,16,16,589824,14.4,128,64,18,4,2304,2304.000256,C
gaussian,0.18,0.07,3669.62,16,16,589824,14.4,128,64,2,100,4,4,A
gaussian,0.18,0.07,3669.62,16,16,589824,14.4,128,64,9,4,2304,0,C
gaussian,0,0.06,4,512,17,1024,0.01,5,4,18,4,2304,2304.000256,A
gaussian,0,0.06,4,512,17,1024,0.01,5,4,2,100,4,4,A
gaussian,0,0.06,4,512,17,1024,0.01,5,4,9,4,2304,0,A
gaussian,0.18,0.07,3669.62,16,16,589824,14.4,128,64,18,4,2304,2304.000256,C
gaussian,0.18,0.07,3669.62,16,16,589824,14.4,128,64,2,100,4,4,A
gaussian,0.18,0.07,3669.62,16,16,589824,14.4,128,64,9,4,2304,0,C
gaussian,0,0.06,4,512,17,1024,0.01,5,4,18,4,2304,2304.000256,A
gaussian,0,0.06,4,512,17,1024,0.01,5,4,2,100,4,4,A
gaussian,0,0.06,4,512,17,1024,0.01,5,4,9,4,2304,0,A
gaussian,0.18,0.07,3669.62,16,16,589824,14.4,128,64,18,4,2304,2304.000256,C
gaussian,0.18,0.07,3669.62,16,16,589824,14.4,128,64,2,100,4,4,A
gaussian,0.18,0.07,3669.62,16,16,589824,14.4,128,64,9,4,2304,0,C
gaussian,0,0.06,4,512,17,1024,0.01,5,4,18,4,2304,2304.000256,A
gaussian,0,0.06,4,512,17,1024,0.01,5,4,2,100,4,4,A
gaussian,0,0.06,4,512,17,1024,0.01,5,4,9,4,2304,0,A
gaussian,0.18,0.07,3656.44,16,16,589824,14.4,128,64,18,4,2304,2304.000256,C
gaussian,0.18,0.07,3656.44,16,16,589824,14.4,128,64,2,100,4,4,A
gaussian,0.18,0.07,3656.44,16,16,589824,14.4,128,64,9,4,2304,0,C
gaussian,0,0.06,4,512,17,1024,0.01,5,4,18,4,2304,2304.000256,A
gaussian,0,0.06,4,512,17,1024,0.01,5,4,2,100,4,4,A
gaussian,0,0.06,4,512,17,1024,0.01,5,4,9,4,2304,0,A
gaussian,0.18,0.07,3646.94,16,16,589824,14.4,128,64,18,4,2304,2304.000256,C
gaussian,0.18,0.07,3646.94,16,16,589824,14.4,128,64,2,100,4,4,A
gaussian,0.18,0.07,3646.94,16,16,589824,14.4,128,64,9,4,2304,0,C
gaussian,0,0.06,4,512,17,1024,0.01,5,4,18,4,2304,2304.000256,A
gaussian,0,0.06,4,512,17,1024,0.01,5,4,2,100,4,4,A
gaussian,0,0.06,4,512,17,1024,0.01,5,4,9,4,2304,0,A
gaussian,0.18,0.07,3646.94,16,16,589824,14.4,128,64,18,4,2304,2304.000256,C
gaussian,0.18,0.07,3646.94,16,16,589824,14.4,128,64,2,100,4,4,A
gaussian,0.18,0.07,3646.94,16,16,589824,14.4,128,64,9,4,2304,0,C
gaussian,0,0.07,4,512,17,1024,0.01,5,4,18,4,2304,2304.000256,A
gaussian,0,0.07,4,512,17,1024,0.01,5,4,2,100,4,4,A
gaussian,0,0.07,4,512,17,1024,0.01,5,4,9,4,2304,0,A
gaussian,0.18,0.07,3646.94,16,16,589824,14.4,128,64,18,4,2304,2304.000256,C
